time;vname;pose;bp0;bp1;bp2;bp3;bp4;bp5;bp6;bp7;bp8;bp9;bp10;bp11;bp12;bp13;bp14;bp15;bp16
2.88;videos/cuts_test/50wtf28.mp4;fallen;(738.0, 410.0);(744.0, 415.75);(746.0, 403.25);(744.0, 429.25);(746.0, 402.25);(718.5, 441.75);(711.0, 383.75);(683.0, 461.25);(647.0, 369.25);(641.0, 445.0);(595.5, 385.0);(599.5, 447.5);(598.5, 406.5);(516.5, 469.0);(499.0, 433.5);(456.75, 452.25);(447.0, 439.0)
2.92;videos/cuts_test/50wtf28.mp4;fallen;(740.0, 412.25);(746.0, 418.75);(749.0, 405.25);(745.0, 431.0);(748.5, 407.25);(715.0, 440.5);(710.0, 388.0);(687.5, 456.0);(648.0, 373.0);(648.5, 452.0);(596.5, 385.75);(598.0, 446.25);(598.0, 408.25);(515.0, 468.0);(499.5, 434.5);(455.25, 453.0);(446.75, 438.75)
2.96;videos/cuts_test/50wtf28.mp4;fallen;(740.5, 408.5);(747.0, 415.25);(749.5, 401.0);(746.0, 429.75);(747.0, 403.5);(715.0, 438.0);(708.5, 387.5);(693.0, 454.75);(647.0, 374.25);(653.0, 455.5);(594.5, 386.25);(598.5, 444.25);(598.5, 407.5);(513.5, 469.0);(504.5, 437.5);(450.25, 453.0);(445.0, 436.25)
3.0;videos/cuts_test/50wtf28.mp4;fallen;(729.0, 411.5);(737.5, 424.0);(744.0, 404.75);(736.0, 446.25);(746.0, 399.5);(713.0, 438.5);(709.0, 386.0);(693.5, 454.5);(645.5, 372.25);(664.5, 459.0);(591.0, 387.75);(591.0, 446.25);(593.5, 408.5);(508.5, 471.5);(501.75, 437.75);(446.0, 453.0);(448.75, 438.5)
3.04;videos/cuts_test/50wtf28.mp4;fallen;(746.0, 418.75);(751.0, 425.5);(755.0, 410.75);(743.0, 436.0);(749.0, 405.0);(708.0, 443.5);(706.5, 388.75);(671.0, 459.0);(642.0, 372.5);(661.0, 465.5);(590.5, 390.5);(592.0, 447.5);(592.0, 409.75);(510.5, 472.0);(501.0, 440.5);(450.25, 454.0);(442.25, 437.5)
3.09;videos/cuts_test/50wtf28.mp4;fallen;(746.0, 420.5);(752.0, 427.75);(755.0, 411.75);(742.5, 437.75);(750.0, 403.75);(705.0, 445.5);(707.0, 387.5);(646.5, 452.25);(641.0, 372.75);(658.5, 454.0);(591.5, 390.0);(589.0, 449.75);(591.5, 410.5);(507.75, 472.0);(502.0, 440.5);(447.75, 454.25);(441.5, 436.5)
3.13;videos/cuts_test/50wtf28.mp4;fallen;(744.5, 419.75);(750.5, 427.25);(754.0, 411.0);(742.0, 438.0);(749.0, 403.75);(707.0, 444.25);(705.5, 387.0);(661.0, 450.0);(641.0, 374.0);(662.5, 451.75);(591.5, 390.25);(589.5, 448.75);(591.0, 409.5);(508.0, 470.5);(501.0, 438.25);(448.5, 454.5);(442.0, 436.5)
3.17;videos/cuts_test/50wtf28.mp4;fallen;(740.5, 411.5);(748.0, 420.25);(750.0, 402.75);(741.5, 435.75);(746.5, 399.5);(703.0, 440.25);(704.0, 385.75);(651.0, 445.5);(638.5, 374.75);(657.0, 451.5);(590.5, 389.75);(587.0, 447.0);(589.5, 409.5);(506.5, 469.25);(501.0, 437.5);(448.0, 454.25);(443.0, 436.5)
3.21;videos/cuts_test/50wtf28.mp4;fallen;(745.0, 422.5);(751.0, 430.5);(755.0, 413.75);(742.0, 440.0);(749.5, 404.0);(703.0, 443.5);(704.0, 387.25);(648.0, 447.0);(639.5, 375.5);(658.0, 449.75);(590.0, 390.0);(587.0, 448.5);(589.0, 410.0);(506.5, 470.0);(501.5, 439.0);(448.5, 454.5);(443.5, 435.5)
3.25;videos/cuts_test/50wtf28.mp4;fallen;(745.0, 421.75);(751.0, 429.75);(754.5, 413.0);(742.0, 439.25);(750.0, 404.0);(704.0, 443.5);(704.0, 386.75);(648.5, 447.0);(639.0, 375.0);(661.0, 447.0);(590.0, 390.25);(587.5, 448.0);(589.5, 409.25);(507.0, 469.75);(502.0, 438.75);(448.5, 454.5);(443.25, 435.5)
3.29;videos/cuts_test/50wtf28.mp4;fallen;(744.5, 421.5);(750.5, 429.25);(754.0, 412.75);(742.0, 438.25);(750.0, 403.75);(706.0, 443.75);(703.0, 386.25);(655.0, 446.0);(638.0, 375.0);(662.0, 446.25);(589.0, 391.0);(589.0, 447.5);(590.0, 408.5);(508.0, 469.5);(502.0, 438.5);(448.5, 454.25);(443.25, 435.25)
3.34;videos/cuts_test/50wtf28.mp4;fallen;(741.5, 415.75);(748.0, 424.0);(751.0, 407.0);(741.0, 436.75);(748.5, 401.75);(705.5, 444.0);(703.0, 385.25);(656.0, 448.5);(637.5, 374.25);(660.5, 447.75);(589.5, 390.75);(589.0, 447.5);(590.0, 408.0);(509.0, 469.5);(501.5, 437.75);(449.0, 454.75);(444.0, 436.0)
3.38;videos/cuts_test/50wtf28.mp4;fallen;(740.5, 413.0);(747.5, 421.25);(750.0, 404.25);(741.0, 436.0);(747.0, 400.5);(706.5, 443.5);(703.0, 385.0);(664.5, 451.5);(639.0, 374.25);(664.0, 451.0);(590.0, 390.0);(590.0, 447.0);(590.5, 407.5);(510.5, 469.0);(502.5, 436.5);(448.25, 455.0);(443.75, 436.25)
3.42;videos/cuts_test/50wtf28.mp4;fallen;(740.5, 413.0);(748.0, 421.0);(749.5, 404.25);(741.5, 435.5);(746.0, 400.5);(706.5, 443.5);(702.5, 385.5);(667.5, 453.75);(639.5, 375.0);(665.0, 453.5);(590.5, 390.0);(590.0, 447.75);(590.5, 408.75);(509.0, 469.25);(500.75, 436.5);(449.0, 454.75);(444.5, 436.75)
3.46;videos/cuts_test/50wtf28.mp4;fallen;(740.0, 411.5);(747.5, 419.75);(749.0, 402.75);(741.5, 435.25);(745.0, 400.0);(706.0, 443.0);(702.0, 386.0);(667.0, 454.0);(639.5, 375.0);(665.5, 455.25);(591.0, 389.75);(591.0, 448.0);(591.0, 409.5);(509.75, 469.0);(501.5, 436.5);(449.5, 454.75);(445.25, 436.75)
3.5;videos/cuts_test/50wtf28.mp4;fallen;(740.5, 411.75);(748.0, 419.75);(748.5, 403.0);(742.5, 435.25);(744.5, 400.0);(707.5, 441.25);(702.0, 387.25);(679.0, 452.75);(639.5, 376.0);(670.5, 455.5);(591.0, 389.75);(592.0, 447.5);(591.5, 410.25);(510.5, 468.75);(500.75, 436.25);(449.75, 454.75);(444.75, 437.0)
3.55;videos/cuts_test/50wtf28.mp4;fallen;(741.0, 414.75);(748.5, 422.0);(749.0, 405.75);(742.5, 435.0);(746.0, 401.5);(708.5, 442.75);(701.5, 387.0);(680.5, 453.25);(639.5, 376.25);(668.5, 453.25);(591.5, 389.75);(592.5, 447.5);(591.0, 409.5);(511.5, 468.5);(500.75, 436.0);(450.25, 454.5);(444.5, 436.75)
3.59;videos/cuts_test/50wtf28.mp4;fallen;(740.5, 412.25);(748.0, 419.5);(748.5, 403.0);(743.0, 434.0);(744.5, 400.5);(708.0, 440.5);(701.0, 386.75);(686.0, 452.75);(639.0, 376.25);(669.0, 454.0);(591.5, 389.5);(591.5, 446.5);(590.5, 409.5);(511.0, 468.5);(499.75, 436.0);(450.75, 454.25);(445.0, 437.0)
3.63;videos/cuts_test/50wtf28.mp4;fallen;(741.0, 413.5);(748.5, 420.75);(749.0, 404.25);(743.0, 434.0);(745.0, 400.75);(707.5, 440.5);(701.0, 386.75);(685.5, 452.0);(638.5, 376.5);(668.5, 453.75);(591.5, 389.75);(591.5, 446.5);(590.0, 409.25);(511.75, 468.5);(500.0, 436.25);(451.25, 454.5);(444.5, 437.0)
3.67;videos/cuts_test/50wtf28.mp4;fallen;(740.0, 411.25);(748.0, 418.75);(748.0, 402.0);(743.5, 433.5);(743.5, 400.0);(707.0, 440.25);(699.5, 387.0);(687.0, 452.5);(638.0, 376.5);(667.5, 454.0);(591.5, 389.5);(590.5, 446.25);(589.0, 409.5);(511.5, 468.25);(498.5, 436.0);(451.5, 454.25);(445.0, 437.0)
3.71;videos/cuts_test/50wtf28.mp4;fallen;(740.5, 411.25);(748.5, 418.75);(748.5, 402.0);(743.5, 433.75);(743.5, 400.0);(707.0, 440.5);(699.5, 387.0);(688.0, 453.0);(638.0, 376.5);(667.5, 454.25);(591.5, 389.5);(590.5, 446.5);(589.0, 409.5);(511.0, 468.5);(498.75, 436.0);(450.75, 454.25);(444.5, 437.0)
3.75;videos/cuts_test/50wtf28.mp4;fallen;(740.0, 410.5);(748.0, 418.25);(748.0, 401.5);(743.0, 433.75);(743.0, 400.0);(707.0, 441.0);(699.0, 387.25);(687.0, 453.0);(638.5, 376.5);(666.5, 454.25);(591.5, 389.5);(591.0, 446.5);(589.0, 409.5);(511.25, 468.5);(499.0, 435.5);(450.25, 454.5);(445.0, 437.0)
3.8;videos/cuts_test/50wtf28.mp4;fallen;(740.0, 410.5);(748.0, 418.25);(748.0, 401.25);(743.0, 434.0);(742.5, 400.0);(708.0, 441.0);(699.0, 387.0);(690.0, 453.5);(638.5, 376.5);(668.5, 454.25);(591.0, 389.75);(591.0, 446.75);(589.0, 409.25);(511.0, 468.5);(498.75, 435.5);(450.5, 454.5);(445.0, 437.0)
0.0;videos/cuts_test/50wtf31.mp4;walk;(468.5, 159.25);(469.25, 153.0);(463.25, 151.0);(455.25, 156.88);(438.75, 152.62);(452.0, 210.12);(388.0, 182.62);(470.5, 263.75);(331.25, 214.75);(509.25, 298.75);(293.0, 256.75);(409.0, 292.75);(361.0, 287.5);(455.0, 350.25);(347.0, 365.5);(447.75, 433.0);(321.5, 441.25)
0.04;videos/cuts_test/50wtf31.mp4;walk;(470.0, 161.12);(471.0, 155.0);(464.75, 152.5);(458.25, 158.62);(440.25, 153.38);(452.75, 211.75);(389.0, 182.62);(469.75, 265.25);(332.0, 214.0);(508.25, 301.0);(293.5, 255.62);(408.75, 293.0);(360.75, 287.25);(454.75, 350.5);(346.25, 366.25);(447.75, 433.0);(321.75, 441.0)
0.08;videos/cuts_test/50wtf31.mp4;walk;(471.0, 162.5);(472.25, 156.5);(466.25, 154.0);(458.75, 159.75);(442.5, 154.5);(453.0, 212.75);(390.5, 182.75);(469.0, 266.25);(333.0, 213.38);(507.0, 303.0);(294.5, 254.5);(407.5, 292.5);(360.0, 286.75);(454.25, 350.5);(346.75, 366.0);(447.75, 433.0);(321.5, 441.0)
0.13;videos/cuts_test/50wtf31.mp4;walk;(471.5, 164.12);(472.75, 157.75);(466.75, 155.5);(458.25, 160.5);(443.0, 155.88);(452.5, 213.5);(390.5, 182.88);(468.0, 267.5);(332.75, 213.0);(506.5, 304.75);(294.75, 254.12);(406.5, 293.0);(359.0, 287.0);(454.0, 350.5);(345.75, 367.0);(447.75, 433.0);(321.5, 441.5)
0.17;videos/cuts_test/50wtf31.mp4;walk;(471.0, 165.62);(472.25, 159.25);(466.5, 157.0);(457.25, 161.88);(443.0, 157.0);(451.75, 214.25);(390.0, 183.38);(467.5, 268.25);(332.5, 213.0);(506.0, 306.0);(294.75, 254.38);(405.5, 293.5);(358.25, 287.5);(453.5, 350.75);(345.5, 367.75);(447.75, 433.5);(321.0, 442.0)
0.21;videos/cuts_test/50wtf31.mp4;walk;(469.75, 166.12);(471.0, 159.75);(465.25, 157.5);(456.25, 162.0);(441.0, 157.25);(450.0, 214.5);(388.25, 183.75);(466.0, 268.0);(329.5, 214.0);(504.75, 306.0);(294.75, 255.5);(404.0, 293.75);(356.75, 288.0);(453.0, 351.0);(346.5, 368.0);(447.5, 433.0);(320.5, 442.5)
0.25;videos/cuts_test/50wtf31.mp4;walk;(467.75, 166.62);(469.0, 160.25);(463.5, 157.75);(453.0, 162.62);(439.0, 157.5);(447.5, 214.5);(386.25, 184.12);(464.25, 268.25);(327.75, 215.0);(504.0, 305.5);(294.5, 257.0);(402.75, 294.5);(355.5, 289.0);(453.0, 351.0);(345.75, 369.5);(447.5, 433.0);(320.5, 443.5)
0.29;videos/cuts_test/50wtf31.mp4;walk;(464.25, 166.5);(465.5, 160.12);(460.0, 157.62);(449.25, 162.25);(436.0, 156.88);(444.75, 214.5);(383.0, 184.5);(462.5, 268.0);(325.75, 216.0);(502.5, 304.5);(293.5, 259.0);(401.0, 295.25);(353.75, 290.25);(452.5, 350.75);(346.25, 369.25);(447.25, 432.75);(320.0, 444.25)
0.33;videos/cuts_test/50wtf31.mp4;walk;(460.75, 165.62);(462.0, 159.0);(456.25, 156.5);(444.75, 161.5);(432.0, 155.75);(441.75, 214.0);(379.25, 184.88);(460.5, 267.5);(323.0, 217.25);(500.5, 302.25);(292.5, 261.0);(400.25, 295.75);(353.25, 291.5);(452.25, 350.5);(346.5, 371.0);(447.25, 433.0);(320.0, 445.0)
0.38;videos/cuts_test/50wtf31.mp4;walk;(456.75, 164.5);(458.0, 157.62);(452.25, 155.38);(441.75, 159.88);(428.0, 155.0);(438.5, 212.75);(374.75, 185.88);(458.0, 265.75);(319.75, 218.75);(498.5, 299.5);(290.0, 263.25);(399.5, 296.5);(352.25, 293.25);(451.5, 349.75);(346.75, 372.0);(446.75, 431.25);(319.25, 446.5)
0.42;videos/cuts_test/50wtf31.mp4;walk;(452.25, 163.62);(453.75, 157.12);(447.5, 154.62);(438.5, 160.25);(423.0, 154.75);(435.75, 212.25);(370.5, 186.75);(456.25, 264.25);(316.0, 221.12);(497.75, 297.75);(288.5, 266.5);(397.75, 297.0);(350.0, 294.25);(450.5, 349.5);(345.25, 372.75);(446.5, 430.25);(320.0, 447.0)
0.46;videos/cuts_test/50wtf31.mp4;walk;(448.5, 162.0);(449.5, 155.5);(443.5, 153.25);(433.5, 158.75);(419.25, 154.0);(432.5, 211.0);(366.5, 187.0);(454.75, 263.25);(313.0, 223.75);(497.5, 295.0);(287.25, 270.0);(396.0, 297.0);(348.5, 295.0);(449.75, 348.25);(344.5, 373.5);(445.5, 429.0);(319.5, 447.0)
0.5;videos/cuts_test/50wtf31.mp4;walk;(444.5, 162.0);(445.75, 155.38);(439.5, 153.0);(430.0, 158.75);(414.75, 154.0);(429.0, 210.5);(362.75, 188.12);(453.0, 261.75);(310.25, 226.88);(496.0, 292.5);(286.0, 273.5);(394.5, 297.0);(347.0, 295.75);(449.0, 347.5);(344.0, 374.5);(445.5, 428.75);(319.0, 448.5)
0.54;videos/cuts_test/50wtf31.mp4;walk;(441.5, 161.12);(442.5, 154.5);(436.0, 152.38);(428.25, 157.75);(411.25, 153.38);(426.75, 209.5);(359.25, 189.38);(452.5, 261.5);(308.0, 230.0);(496.5, 291.0);(284.0, 278.25);(393.5, 297.75);(345.5, 297.25);(449.25, 346.75);(343.0, 375.75);(445.0, 428.0);(319.25, 448.5)
0.58;videos/cuts_test/50wtf31.mp4;walk;(438.25, 160.5);(439.0, 154.0);(432.75, 152.0);(423.75, 157.5);(407.25, 153.75);(424.5, 208.75);(355.75, 190.12);(451.5, 260.5);(306.0, 232.25);(496.0, 290.0);(282.5, 281.25);(393.75, 298.25);(345.5, 298.25);(449.5, 346.5);(342.75, 375.25);(445.0, 428.5);(319.5, 448.75)
0.63;videos/cuts_test/50wtf31.mp4;walk;(436.0, 159.75);(436.75, 153.25);(430.5, 151.25);(421.25, 156.38);(405.0, 152.62);(423.5, 207.88);(353.75, 190.5);(451.5, 259.25);(305.0, 233.62);(495.75, 289.0);(280.5, 284.25);(394.0, 298.5);(345.5, 298.5);(450.25, 346.25);(342.25, 375.25);(445.0, 427.5);(319.5, 450.0)
0.67;videos/cuts_test/50wtf31.mp4;walk;(433.25, 158.5);(434.0, 152.0);(428.0, 150.0);(419.0, 155.5);(403.0, 151.5);(423.0, 206.75);(351.75, 190.75);(452.0, 258.25);(304.5, 235.0);(496.5, 288.0);(278.25, 286.0);(396.0, 298.5);(346.75, 299.25);(451.5, 346.75);(342.25, 375.75);(445.0, 427.0);(319.5, 450.0)
0.71;videos/cuts_test/50wtf31.mp4;walk;(432.0, 157.25);(432.5, 150.38);(426.25, 148.62);(418.5, 154.0);(401.25, 150.62);(423.0, 205.88);(350.75, 190.88);(452.75, 257.0);(304.25, 235.62);(497.25, 286.5);(276.0, 286.25);(397.75, 298.75);(348.25, 299.75);(453.0, 346.5);(342.25, 375.75);(445.0, 426.75);(319.5, 450.25)
0.75;videos/cuts_test/50wtf31.mp4;walk;(431.75, 156.12);(432.25, 149.5);(425.75, 147.62);(418.5, 153.5);(400.75, 150.12);(423.5, 204.75);(350.5, 190.88);(453.5, 255.12);(304.5, 235.75);(497.75, 285.0);(274.5, 286.0);(399.75, 299.0);(349.75, 300.0);(454.5, 347.25);(342.25, 375.0);(445.25, 426.75);(319.5, 449.0)
0.79;videos/cuts_test/50wtf31.mp4;walk;(431.75, 155.0);(432.0, 148.5);(425.5, 146.75);(419.0, 152.62);(400.5, 149.25);(424.75, 204.0);(351.0, 190.75);(456.0, 254.5);(305.0, 236.12);(500.5, 284.5);(273.25, 285.5);(401.5, 298.5);(351.25, 299.5);(455.5, 348.0);(342.75, 375.0);(446.0, 426.75);(319.5, 449.0)
0.83;videos/cuts_test/50wtf31.mp4;walk;(433.0, 154.25);(433.0, 147.75);(426.75, 146.12);(420.0, 152.0);(401.5, 149.0);(426.5, 203.75);(351.75, 190.62);(458.0, 253.62);(306.75, 236.0);(502.0, 283.5);(273.25, 284.0);(403.75, 299.5);(352.5, 300.25);(457.5, 348.5);(342.0, 373.75);(446.5, 426.75);(320.0, 448.25)
0.88;videos/cuts_test/50wtf31.mp4;walk;(434.5, 154.5);(434.75, 148.0);(428.5, 146.38);(421.5, 152.0);(403.5, 148.75);(428.75, 203.75);(354.0, 190.38);(460.25, 252.88);(309.25, 235.75);(504.5, 283.0);(274.5, 282.5);(406.0, 299.25);(354.75, 299.75);(459.0, 349.25);(344.0, 375.0);(446.75, 427.25);(320.75, 447.0)
0.92;videos/cuts_test/50wtf31.mp4;walk;(436.5, 154.5);(437.0, 148.0);(430.5, 146.5);(424.0, 151.75);(405.0, 148.75);(431.0, 203.5);(356.0, 190.38);(463.25, 252.75);(312.0, 235.5);(508.0, 282.25);(276.5, 281.0);(408.75, 299.0);(357.5, 299.0);(460.75, 350.0);(346.0, 374.0);(447.25, 427.5);(320.75, 445.0)
0.96;videos/cuts_test/50wtf31.mp4;walk;(439.25, 155.5);(440.0, 148.75);(433.25, 147.25);(427.0, 152.75);(407.75, 149.25);(433.5, 204.0);(359.0, 190.62);(466.0, 253.38);(315.5, 234.62);(510.25, 282.25);(279.5, 280.0);(411.0, 299.25);(359.75, 299.0);(462.25, 351.0);(347.75, 373.5);(447.5, 428.0);(321.0, 446.0)
1.0;videos/cuts_test/50wtf31.mp4;walk;(442.5, 155.75);(443.0, 149.25);(436.5, 147.75);(430.0, 153.0);(411.25, 149.62);(437.0, 204.25);(362.75, 190.25);(468.5, 253.88);(319.0, 233.75);(512.0, 282.5);(283.0, 278.75);(413.0, 299.25);(361.75, 298.5);(463.5, 351.5);(348.0, 373.25);(447.75, 428.5);(321.75, 445.75)
1.04;videos/cuts_test/50wtf31.mp4;walk;(446.0, 157.0);(446.5, 150.25);(440.0, 148.38);(433.0, 154.25);(414.75, 150.25);(439.5, 205.0);(365.75, 190.12);(470.75, 254.75);(322.0, 233.25);(513.5, 283.5);(286.5, 277.5);(414.75, 299.5);(363.25, 298.5);(465.0, 352.0);(348.25, 373.0);(448.0, 428.5);(322.0, 445.5)
1.08;videos/cuts_test/50wtf31.mp4;walk;(449.0, 157.75);(449.5, 151.12);(443.75, 149.5);(435.25, 154.75);(419.0, 150.75);(442.75, 206.0);(369.25, 189.88);(473.0, 255.75);(325.25, 232.0);(515.0, 284.5);(289.0, 276.5);(416.25, 299.5);(364.75, 297.5);(466.0, 352.75);(349.75, 372.5);(448.5, 429.0);(321.75, 445.0)
1.13;videos/cuts_test/50wtf31.mp4;walk;(453.0, 159.25);(453.75, 152.5);(447.5, 151.0);(440.25, 155.5);(422.75, 151.88);(446.0, 206.5);(373.0, 190.12);(474.75, 257.0);(328.0, 231.25);(515.5, 286.0);(291.0, 274.5);(417.0, 299.0);(365.75, 296.75);(466.25, 353.0);(350.5, 372.0);(448.5, 430.0);(321.75, 444.5)
1.17;videos/cuts_test/50wtf31.mp4;walk;(457.0, 160.5);(458.0, 153.75);(451.5, 152.38);(445.25, 156.75);(427.0, 152.88);(449.5, 208.0);(377.0, 189.38);(476.5, 259.5);(331.5, 229.38);(517.0, 288.5);(293.75, 272.25);(418.25, 299.0);(367.0, 296.0);(466.25, 353.25);(350.5, 369.75);(448.5, 430.75);(322.0, 443.5)
1.21;videos/cuts_test/50wtf31.mp4;walk;(461.0, 161.75);(461.5, 155.12);(455.5, 153.5);(448.0, 158.5);(430.75, 154.25);(451.25, 209.25);(380.0, 189.25);(477.5, 261.25);(333.25, 228.0);(518.5, 291.5);(295.75, 270.0);(418.5, 299.25);(367.5, 295.5);(466.0, 353.5);(350.0, 369.25);(448.5, 431.25);(321.75, 443.5)
1.25;videos/cuts_test/50wtf31.mp4;walk;(465.0, 163.5);(465.75, 157.0);(460.0, 155.0);(451.5, 160.12);(435.5, 155.5);(453.5, 211.25);(384.25, 188.62);(478.0, 263.75);(335.25, 225.75);(519.0, 295.5);(296.75, 267.25);(418.0, 299.0);(368.0, 294.5);(465.5, 353.5);(350.0, 369.5);(448.5, 431.5);(321.5, 443.75)
1.29;videos/cuts_test/50wtf31.mp4;walk;(468.5, 165.38);(469.5, 159.0);(463.5, 157.0);(456.25, 161.88);(439.0, 157.25);(455.5, 213.25);(387.5, 188.5);(478.25, 266.25);(337.25, 223.38);(519.0, 299.25);(297.75, 263.75);(417.75, 299.0);(368.0, 294.0);(464.0, 353.5);(349.5, 368.5);(448.25, 432.5);(321.25, 442.5)
1.33;videos/cuts_test/50wtf31.mp4;walk;(471.75, 167.5);(472.75, 161.0);(467.0, 159.0);(458.75, 163.38);(442.5, 158.75);(456.75, 215.0);(389.75, 188.38);(478.25, 268.5);(337.75, 222.0);(518.0, 302.25);(296.75, 260.5);(416.5, 298.5);(367.0, 293.0);(463.0, 354.0);(349.75, 367.5);(448.5, 433.0);(321.5, 442.0)
1.38;videos/cuts_test/50wtf31.mp4;walk;(473.75, 169.5);(475.5, 163.25);(469.25, 160.75);(462.75, 165.38);(445.0, 159.5);(457.5, 216.75);(392.5, 186.75);(477.5, 271.25);(338.0, 219.75);(518.0, 305.25);(295.75, 257.0);(413.75, 297.75);(365.25, 291.25);(460.75, 353.5);(349.25, 367.5);(448.0, 433.25);(322.0, 441.0)
1.42;videos/cuts_test/50wtf31.mp4;walk;(475.75, 171.38);(477.25, 165.12);(471.5, 162.5);(463.25, 167.25);(447.0, 161.25);(457.25, 218.38);(393.5, 186.75);(477.0, 273.25);(337.5, 217.25);(517.0, 308.75);(294.0, 253.12);(412.0, 297.5);(364.0, 290.5);(458.75, 353.5);(349.25, 367.0);(448.0, 433.25);(321.75, 440.5)
1.46;videos/cuts_test/50wtf31.mp4;walk;(476.5, 172.5);(478.0, 166.12);(472.5, 163.25);(463.5, 168.0);(448.5, 161.88);(456.5, 219.25);(394.25, 185.25);(475.0, 275.25);(336.75, 214.0);(513.5, 310.5);(291.75, 249.12);(409.0, 296.5);(361.5, 289.0);(456.0, 354.0);(348.0, 366.5);(447.75, 434.0);(321.75, 439.5)
1.5;videos/cuts_test/50wtf31.mp4;walk;(476.25, 172.75);(478.0, 166.38);(472.5, 163.62);(463.0, 168.0);(448.5, 162.12);(454.25, 218.5);(394.0, 183.88);(471.5, 273.75);(335.25, 210.62);(510.5, 311.0);(290.0, 244.25);(406.75, 295.5);(360.0, 288.5);(452.75, 354.0);(347.5, 366.5);(447.0, 434.0);(321.0, 440.5)
1.54;videos/cuts_test/50wtf31.mp4;walk;(475.0, 171.88);(477.0, 165.75);(471.5, 162.75);(462.25, 167.12);(447.5, 160.25);(451.75, 218.0);(393.25, 180.88);(468.0, 273.25);(333.0, 205.5);(508.0, 310.0);(287.0, 237.88);(402.25, 292.75);(356.25, 285.5);(448.25, 354.25);(346.25, 367.25);(446.75, 435.5);(320.5, 440.5)
1.58;videos/cuts_test/50wtf31.mp4;walk;(472.25, 169.5);(474.75, 163.38);(468.5, 160.25);(461.25, 164.25);(444.75, 157.38);(448.5, 215.25);(390.5, 177.88);(464.0, 270.5);(328.25, 201.0);(506.0, 307.25);(281.25, 231.0);(399.5, 290.25);(353.5, 283.25);(445.25, 353.75);(343.5, 367.5);(446.0, 435.5);(320.25, 441.25)
1.63;videos/cuts_test/50wtf31.mp4;walk;(468.5, 166.25);(470.5, 160.12);(465.0, 156.88);(454.0, 160.88);(441.25, 154.0);(444.25, 212.75);(387.5, 174.5);(458.5, 267.5);(325.0, 194.75);(499.5, 301.5);(275.5, 223.75);(397.5, 289.25);(352.25, 283.0);(442.75, 353.25);(343.25, 370.0);(445.25, 434.75);(319.25, 442.5)
1.67;videos/cuts_test/50wtf31.mp4;walk;(463.0, 161.62);(464.75, 155.5);(459.25, 152.38);(448.5, 156.75);(435.75, 150.0);(439.5, 209.0);(382.5, 171.25);(454.5, 262.75);(320.75, 188.75);(495.5, 294.75);(267.5, 214.88);(395.0, 286.0);(350.5, 280.75);(440.0, 351.5);(343.5, 369.0);(444.25, 434.25);(319.0, 442.75)
1.71;videos/cuts_test/50wtf31.mp4;walk;(456.5, 156.75);(458.5, 151.0);(452.75, 147.62);(441.75, 152.5);(429.75, 144.88);(433.0, 204.25);(375.75, 166.75);(449.5, 257.75);(312.25, 182.75);(492.5, 287.25);(258.5, 206.5);(391.25, 285.0);(346.75, 280.5);(437.75, 349.25);(344.0, 368.5);(443.5, 433.0);(319.0, 443.0)
1.75;videos/cuts_test/50wtf31.mp4;walk;(449.5, 153.62);(451.5, 147.25);(445.25, 144.25);(438.0, 148.12);(421.5, 141.5);(426.25, 200.25);(369.5, 163.38);(445.0, 253.88);(306.0, 178.5);(489.25, 281.5);(250.38, 200.75);(385.75, 282.75);(342.5, 278.75);(437.0, 344.75);(344.5, 369.5);(440.75, 430.0);(318.75, 443.5)
1.79;videos/cuts_test/50wtf31.mp4;walk;(441.25, 150.5);(443.0, 144.25);(437.0, 141.38);(431.0, 146.0);(414.0, 139.12);(420.0, 197.25);(362.75, 163.12);(441.25, 249.0);(297.25, 178.0);(487.0, 272.75);(242.12, 198.0);(384.25, 283.75);(341.5, 281.5);(439.0, 341.5);(346.25, 371.5);(440.5, 429.0);(319.5, 444.5)
1.84;videos/cuts_test/50wtf31.mp4;walk;(432.5, 149.5);(434.0, 143.12);(428.0, 140.38);(422.0, 145.0);(404.5, 138.75);(413.75, 195.0);(355.5, 166.38);(437.0, 243.5);(292.5, 180.0);(485.25, 265.5);(236.62, 198.75);(384.0, 286.25);(341.5, 286.0);(442.0, 339.0);(348.0, 374.75);(441.0, 426.5);(320.0, 445.5)
1.88;videos/cuts_test/50wtf31.mp4;walk;(424.5, 149.5);(426.0, 142.75);(419.5, 140.25);(415.5, 145.0);(396.5, 139.25);(408.5, 194.12);(349.5, 171.38);(437.5, 239.0);(287.25, 187.62);(486.75, 257.75);(235.62, 204.0);(382.75, 288.5);(340.25, 289.75);(444.0, 337.5);(349.25, 376.0);(441.75, 424.25);(321.25, 447.0)
1.92;videos/cuts_test/50wtf31.mp4;walk;(418.0, 149.88);(418.5, 143.25);(412.25, 141.75);(406.0, 146.38);(388.5, 142.75);(405.0, 194.75);(342.5, 178.5);(438.0, 234.5);(284.0, 197.75);(487.25, 252.25);(241.62, 216.25);(383.5, 291.5);(340.5, 294.0);(445.5, 338.5);(351.5, 377.75);(441.5, 424.25);(321.75, 447.75)
